label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
1,0.0,0.0,0.0,-0.2132104486227035,-0.3508464694023132,0.010018702596426,-0.2735402882099151,-0.8032001256942749,0.0158971641212701,-0.1981919109821319,-1.1479912996292114,0.0350285768508911,-0.0902298390865325,-1.235262393951416,0.0524411723017692,-0.1572614908218383,-0.995087206363678,-0.094563715159893,-0.1660327762365341,-1.5905319452285769,-0.1251996755599975,-0.1687845289707183,-1.902521729469299,-0.1375183463096618,-0.1617174446582794,-2.1455612182617188,-0.1484248787164688,0.0260067209601402,-0.996447205543518,-0.0801032856106758,-0.0374975465238094,-1.4533894062042236,-0.0614240430295467,-0.0979453548789024,-1.292568325996399,-0.0028326520696282,-0.1111336052417755,-1.1241049766540527,0.031095951795578,0.1687011867761612,-0.9387341737747192,-0.059373240917921,0.079258807003498,-1.3246806859970093,-0.0367291346192359,0.0247476920485496,-1.1887061595916748,0.0140027897432446,0.0084856627508997,-1.0217880010604858,0.0392442308366298,0.2765066027641296,-0.8462530970573425,-0.0360966064035892,0.1741436570882797,-1.0918880701065063,-0.0216687619686126,0.1246362924575805,-0.998390793800354,0.008196079172194,0.1152121797204017,-0.8635594248771667,0.028849059715867
1,0.0,0.0,0.0,-0.160116508603096,-0.4102443754673004,0.1937442421913147,-0.1938107013702392,-0.7379393577575684,0.2899946272373199,-0.1560316830873489,-0.9823073744773864,0.4001238346099853,-0.1059994548559188,-1.1679344177246094,0.5103293657302856,-0.1101066768169403,-1.0663350820541382,-0.035690851509571,-0.1238153427839279,-1.5603646039962769,0.0401615835726261,-0.1536169350147247,-1.8540818691253664,0.1110068038105964,-0.1556310504674911,-2.0604069232940674,0.1635095328092575,0.0471907071769237,-0.998754620552063,-0.0161960273981094,0.0222618468105793,-1.3973323106765747,0.1930987387895584,-0.0337651073932647,-1.2315294742584229,0.4093573093414306,-0.0521922223269939,-1.0959452390670776,0.5261070132255554,0.1729927808046341,-0.8815810084342957,0.0327798873186111,0.1450519412755966,-1.2332099676132202,0.2585218846797943,0.0764616429805755,-1.0741864442825315,0.4065089821815491,0.0503585301339626,-0.936205506324768,0.4526868462562561,0.2809049487113952,-0.7759976983070374,0.1023671180009841,0.2115292251110077,-0.9173497557640076,0.2866576910018921,0.1457026749849319,-0.7969907522201538,0.3774744868278503,0.1282102912664413,-0.6615744829177856,0.4109293520450592
1,0.0,0.0,0.0,-0.0818982124328613,-0.4387644827365875,0.2093464136123657,-0.0448446795344352,-0.7459352016448975,0.2747127115726471,0.0538932345807552,-0.9539796113967896,0.3191969394683838,0.1389350593090057,-1.0867780447006226,0.3585425317287445,-0.112962782382965,-1.0344213247299194,0.0227317120879888,-0.0913499891757965,-1.5627434253692627,0.0100945504382252,-0.065302774310112,-1.874186396598816,-0.0051472443155944,-0.0407438240945339,-2.102447032928467,-0.0124891232699155,0.0154158221557736,-0.9991214275360109,-0.0389718748629093,0.1373228430747985,-1.3778655529022217,0.0573857948184013,0.1673852801322937,-1.188520431518555,0.1583795249462127,0.1550159305334091,-1.0517171621322632,0.2037243098020553,0.1496592611074447,-0.9097456932067872,-0.0767878666520118,0.2482530772686004,-1.2745765447616575,0.0423209257423877,0.2564910650253296,-1.1061959266662598,0.1554220169782638,0.2353012859821319,-0.9495314359664916,0.1961853802204132,0.285580426454544,-0.8022934198379517,-0.0963136330246925,0.3183644115924835,-1.0675195455551147,0.0077076726593077,0.3095978200435638,-0.9546611309051514,0.1015305295586586,0.2912717759609222,-0.8348641395568848,0.152788370847702
1,0.0,0.0,0.0,-0.1237243190407753,-0.4336513876914978,0.2254808992147445,-0.1208176091313362,-0.7850877642631531,0.2895355224609375,-0.0457140691578388,-1.0582761764526367,0.3358968496322632,0.0121365943923592,-1.24890398979187,0.3756622672080993,-0.1887378245592117,-1.0250983238220217,-0.0137318950146436,-0.1610145717859268,-1.6057664155960083,-0.0133377071470022,-0.1329540163278579,-1.9322047233581543,-0.003189377952367,-0.1125819236040115,-2.1655824184417725,0.0093889627605676,-0.0408974252641201,-0.996180295944214,-0.0771508291363716,0.067055620253086,-1.436719298362732,0.0333041101694107,0.0966563001275062,-1.2480496168136597,0.168247640132904,0.0852347537875175,-1.1097064018249512,0.2382460832595825,0.1151044368743896,-0.924300491809845,-0.1120315417647361,0.186173215508461,-1.3364595174789429,0.0302430670708417,0.1931215226650238,-1.1661919355392456,0.1696724146604538,0.1745648235082626,-1.0139429569244385,0.2241557985544204,0.2610529959201813,-0.8407690525054932,-0.1265534460544586,0.2713501751422882,-1.1227349042892456,0.003693300532177,0.261292815208435,-1.0028644800186155,0.114739179611206,0.2481869459152221,-0.8741117119789124,0.174686312675476
1,0.0,0.0,0.0,-0.1765558123588562,-0.4274113476276397,0.0137681709602475,-0.2021003812551498,-0.8560349941253662,0.0092423884198069,-0.1180411726236343,-1.1672817468643188,0.014621315523982,-0.0170662086457014,-1.2534844875335691,0.0185588579624891,-0.0737043097615242,-1.0314991474151611,-0.1083533242344856,-0.0452263168990612,-1.6060214042663574,-0.1500066369771957,-0.025570822879672,-1.899917483329773,-0.1666092276573181,0.0031899905297905,-2.132518768310547,-0.1787859201431274,0.0950846076011657,-0.9906087517738342,-0.0982507094740867,0.0627469345927238,-1.4644863605499268,-0.0986118391156196,0.0031512561254203,-1.3264973163604736,-0.0492072105407714,-0.0134485391899943,-1.174768328666687,-0.0188830755650997,0.2315475344657898,-0.9131059050559998,-0.0790838450193405,0.1596589386463165,-1.343767762184143,-0.0618629679083824,0.1017557382583618,-1.2318520545959473,-0.0008880027453415,0.0809686183929443,-1.0802297592163086,0.0323060676455497,0.3296045958995819,-0.8210356831550598,-0.0583496429026126,0.2353748828172683,-1.1241939067840576,-0.0441415347158908,0.1738437563180923,-1.0564374923706057,-0.0087143005803227,0.1580929160118103,-0.9416218400001526,0.0175087600946426
1,0.0,0.0,0.0,-0.1734256893396377,-0.4307635724544525,-0.027361812070012,-0.2284612357616424,-0.946103036403656,-0.0338093228638172,-0.1572117954492569,-1.2972540855407717,-0.0193508192896842,-0.0418334491550922,-1.3131252527236938,-0.0004389215318951,0.0460176207125186,-1.029875636100769,-0.122622326016426,0.0211370810866355,-1.6196821928024292,-0.1318812668323516,0.0107173845171928,-1.8985363245010376,-0.1292301416397094,0.0244676973670721,-2.119105815887451,-0.1341776847839355,0.2103169560432434,-0.9738143682479858,-0.0863271579146385,0.0718236863613128,-1.4410744905471802,-0.0647380948066711,-0.0160209499299526,-1.3025665283203125,-0.0178070571273565,-0.030750386416912,-1.1393111944198608,0.0017629140056669,0.3035643994808197,-0.9094592332839966,-0.0423364825546741,0.1645088195800781,-1.3311078548431396,-0.02067974768579,0.0813821703195571,-1.2362892627716064,0.0142855336889624,0.057160098105669,-1.097766637802124,0.025025550276041,0.3455846607685089,-0.8340758681297302,0.0023137882817536,0.232720136642456,-1.188732028007507,0.0216485038399696,0.1625481247901916,-1.1578961610794067,0.044520054012537,0.1239475905895233,-1.0563808679580688,0.0564270541071891
1,0.0,0.0,0.0,-0.135160893201828,-0.4197721481323242,0.1236928924918174,-0.1330976784229278,-0.7773041725158691,0.1759391725063324,-0.0463634133338928,-1.0395511388778689,0.2355353683233261,0.0317979380488395,-1.180046558380127,0.2934547066688537,-0.1051667183637619,-1.0212386846542358,-0.0768864229321479,-0.1101129651069641,-1.5957549810409546,-0.1230417639017105,-0.1096037104725837,-1.9276142120361328,-0.1521923094987869,-0.0962332487106323,-2.169346809387207,-0.1599651575088501,0.0489535629749298,-0.9957425594329834,-0.078104630112648,0.0539543069899082,-1.451324462890625,-0.0055074794217944,0.0236948989331722,-1.292142033576965,0.0943726301193237,0.0104414569213986,-1.1339800357818604,0.1480582803487777,0.1890931725502014,-0.9246293902397156,-0.0607204884290695,0.1839979141950607,-1.3391954898834229,0.0126402908936142,0.1395938694477081,-1.198974370956421,0.0948038548231124,0.1194301471114158,-1.038583755493164,0.1352867931127548,0.3084429502487182,-0.8269727230072021,-0.0264080334454774,0.2665967345237732,-1.0998966693878174,0.0505817793309688,0.2096113562583923,-1.0160126686096191,0.1226373836398124,0.1846021711826324,-0.8988468647003174,0.1692556291818618
1,0.0,0.0,0.0,-0.0943131446838378,-0.440490186214447,0.1540867388248443,-0.0642163306474685,-0.7465605735778809,0.2084462195634842,0.0296053998172283,-0.9741957187652588,0.2470459789037704,0.1115501374006271,-1.1028627157211304,0.2824643850326538,-0.0843375697731971,-1.0367379188537598,0.03129543364048,-0.0634477287530899,-1.5547120571136477,0.010925923474133,-0.0453139692544937,-1.8581910133361816,-0.0086974818259477,-0.0269245356321334,-2.0763680934906006,-0.0172681100666522,0.0468281023204326,-0.9988662600517272,-0.0085634402930736,0.1434202194213867,-1.3593122959136963,0.0496712066233158,0.1485729068517685,-1.1876894235610962,0.1090708822011947,0.1334882974624633,-1.0490437746047974,0.1358554810285568,0.1782938987016677,-0.9001274108886719,-0.0305237881839275,0.250182032585144,-1.237700581550598,0.0421702340245246,0.2377501726150512,-1.0921210050582886,0.1080121994018554,0.2194761633872985,-0.9503253698349,0.1312799751758575,0.3043814897537231,-0.7808509469032288,-0.0372718870639801,0.3295120298862457,-1.0268913507461548,0.0390057414770126,0.3067367672920227,-0.913468897342682,0.1067350655794143,0.290362149477005,-0.7961081862449646,0.1457096636295318
1,0.0,0.0,0.0,-0.186171069741249,-0.325408399105072,0.0371034145355224,-0.2382047474384308,-0.705121636390686,0.0690271407365799,-0.1815997511148452,-1.0014677047729492,0.1118813604116439,-0.1293991357088089,-1.1359632015228271,0.1549277007579803,-0.0386293940246105,-1.0567721128463743,-0.0302481576800346,-0.0332730002701282,-1.532463550567627,-0.0216366201639175,-0.0298315864056348,-1.785303831100464,-0.0217568054795265,-0.0137467412278056,-1.964314579963684,-0.0214854069054126,0.1243083700537681,-0.9922426342964172,-0.0014323551440611,0.0555536895990371,-1.2469890117645264,0.0840954929590225,-0.0168282631784677,-1.167265772819519,0.1527658253908157,-0.0488404668867588,-1.0680289268493652,0.1831780225038528,0.2259135246276855,-0.8538443446159363,0.0366610027849674,0.1306832730770111,-1.0468741655349731,0.1134497076272964,0.0568398982286453,-0.9967688918113708,0.1534641236066818,0.0192103944718837,-0.8885819911956787,0.1629734635353088,0.2965675294399261,-0.7051278352737427,0.0809985026717186,0.2040104568004608,-0.8521355986595154,0.1501840949058532,0.1370017379522323,-0.8184587955474854,0.1919350028038025,0.0989630073308944,-0.722266674041748,0.2155852615833282
1,0.0,0.0,0.0,0.0892160758376121,-0.4138148427009582,0.0951198861002922,0.0507806129753589,-0.8019959330558777,0.1128583699464798,-0.0756352618336677,-1.02316153049469,0.118543729186058,-0.207147479057312,-1.1162915229797363,0.112348273396492,0.0718045011162757,-1.0269699096679688,-0.0402223840355873,-0.0126988422125577,-1.6088237762451172,-0.0777650251984596,-0.0854135975241661,-1.9421347379684448,-0.0971141308546066,-0.1271376013755798,-2.198392629623413,-0.1136466339230537,-0.0716553181409835,-0.9938170909881592,-0.0848131105303764,-0.2629957497119903,-1.3983683586120603,-0.0819630846381187,-0.3010721802711487,-1.196236491203308,-0.0353384502232074,-0.2535538971424103,-1.0291459560394287,-0.0107315694913268,-0.2195053398609161,-0.8909544348716736,-0.1152183711528778,-0.3930190205574035,-1.1806957721710205,-0.0902653560042381,-0.4040969610214233,-0.998542308807373,-0.0244137495756149,-0.3516884446144104,-0.8642848134040833,0.0070313825272023,-0.3741705417633056,-0.74922776222229,-0.1373777091503143,-0.5047754049301147,-0.9757780432701112,-0.119177795946598,-0.5094122886657715,-0.8478209376335144,-0.0683885365724563,-0.4618829190731048,-0.7481157183647156,-0.0315687358379364
1,0.0,0.0,0.0,0.142526626586914,-0.3994247615337372,0.0639727711677551,0.1303570121526718,-0.8037370443344116,0.0641170069575309,0.025566341355443,-1.0472297668457031,0.0561286024749279,-0.0937246233224868,-1.1573010683059692,0.0359053052961826,0.1001068949699401,-1.0040781497955322,-0.0679983645677566,0.0898068398237228,-1.5841882228851318,-0.0939781814813613,0.0741801783442497,-1.9033640623092651,-0.0969987362623214,0.0661936923861503,-2.1594276428222656,-0.1010694056749343,-0.0756007805466651,-0.9912292957305908,-0.1083931624889373,-0.1375938653945922,-1.4826891422271729,-0.1208894774317741,-0.1456947773694992,-1.289413571357727,-0.0769672840833664,-0.1141905486583709,-1.098430037498474,-0.0444901026785373,-0.2331393808126449,-0.8884484171867371,-0.1340109705924987,-0.29612997174263,-1.3166308403015137,-0.1332591623067855,-0.2854429185390472,-1.1421077251434326,-0.0651910156011581,-0.2541249692440033,-0.9803730845451356,-0.0212085340172052,-0.3742587268352508,-0.7286396026611328,-0.1516243070363998,-0.4344721436500549,-1.127450466156006,-0.1393866688013076,-0.4028582274913788,-1.0275567770004272,-0.0758247002959251,-0.3541718125343323,-0.8991746306419373,-0.0275616627186536
1,0.0,0.0,0.0,0.1933183968067169,-0.3371707797050476,0.0272790174931287,0.2774360179901123,-0.7247608304023743,0.0343843549489975,0.24617700278759,-1.0377992391586304,0.0523268356919288,0.1190461590886116,-1.1336686611175537,0.0630288645625114,0.0300960317254066,-1.020942449569702,-0.1065529212355613,0.0419788546860218,-1.5390405654907229,-0.1103672534227371,0.0365035869181156,-1.8293110132217407,-0.122898943722248,0.0119919460266828,-2.071713447570801,-0.144589751958847,-0.1341913342475891,-0.9846749305725098,-0.1113912537693977,-0.075846642255783,-1.4096894264221191,-0.0670076385140419,0.0043956814333796,-1.277796506881714,-0.0209620799869298,0.031693372875452,-1.1103500127792358,-0.0144938193261623,-0.2574388384819031,-0.8609021306037903,-0.1013655290007591,-0.2093835771083831,-1.266974925994873,-0.0422031320631504,-0.1375385522842407,-1.1597864627838137,0.0135256825014948,-0.1166494041681289,-0.9883034825325012,0.0199441537261009,-0.3474752902984619,-0.701610267162323,-0.0880103483796119,-0.3541648089885711,-1.0760172605514526,-0.0533108748495578,-0.2921093106269836,-1.0342395305633545,-0.0123940091580152,-0.260589450597763,-0.9119128584861756,0.0018653793958947
1,0.0,0.0,0.0,0.1882745176553726,-0.3128796517848968,0.0103169595822691,0.2704574167728424,-0.6716930866241455,0.0167775303125381,0.2372676432132721,-0.9469218254089355,0.0320842415094375,0.1190100684762001,-1.006994605064392,0.0451785810291767,0.017883064225316,-1.0444129705429075,-0.0721760466694831,0.0342043153941631,-1.4969110488891602,-0.0638012886047363,0.0352077484130859,-1.7496150732040403,-0.0667965188622474,0.0268571339547634,-1.9483765363693235,-0.0804414302110672,-0.1452778726816177,-0.987148642539978,-0.0665720626711845,-0.0735907033085823,-1.2738298177719116,-0.0180709157139062,-0.0047486065886914,-1.1642060279846191,0.0219519734382629,0.0231986213475465,-1.0265337228775024,0.0236083958297967,-0.2549746930599212,-0.8510133624076843,-0.0510870367288589,-0.1788152456283569,-1.1087477207183838,0.0019908244721591,-0.1193290948867797,-1.0241094827651978,0.0433466285467147,-0.1007525846362114,-0.8806649446487427,0.0427729487419128,-0.3329633772373199,-0.707945704460144,-0.0350025184452533,-0.307125061750412,-0.9515891671180724,0.0004746198828797,-0.2551343441009521,-0.9056109189987184,0.0313214100897312,-0.2246025204658508,-0.7973476648330688,0.0392664298415184
